Index,Fields,Values
18.61.1,Title,Tarte Blush And Highlight Mini - Beauty | Color: Beige
18.62.1,Title,Tarte Blush Mini Enthused - Beauty | Color: Beige
18.63.1,Title,- Tarte Amazonian Clay 12 Hour Blush 0.05 Oz - Idol
18.64.1,Title,Tarte Blush Peaceful - New Beauty | Color: Pink
18.65.1,Title,Tarte Amazonian Clay12-hour Blush Natural Beauty Large .20 Oz
18.66.1,Title,Tarte Amazonian Clay 12-Hour Blush Natural Beauty
18.67.1,Title,Tarte- Amazonian Clay 12-hour Blush - Tickled - Full Size - Boxless
18.68.1,Title,Tarte Makeup | Mini Charmed Tarte Blush | Color: Pink/Red | Size: Os | Eye_Nspiration's Closet
18.69.1,Title,Tarte Ornate Amazonian Clay 12-hour Blush Travel Size 1.5 / 0.05 Oz
18.70.1,Title,Tarte Breezy Cream Blush - New Beauty | Color: Pink
18.71.1,Title,Tarte Amazonian Clay Blush Mini - New Beauty | Color: Pink
18.72.1,Title,"Tarte Holidaze Deluxe Amazonian Clay Blush Set, Sincere, Supreme,"
18.73.1,Title,Tarte Amazonian Clay 12hr Blush Royal 0.05oz Deluxe Trvl Blusher Cheek
18.74.1,Title,Tarte Life Of The Party Clay Blush Palette & Clutch Limited Edition
18.75.1,Title,Tarte Blush - New Beauty | Color: Brown
18.76.1,Title,Tarte Amazonian Clay Long Wear Blush Achiote Limited Edition 12 Hour
18.77.1,Title,Tarte 12-Hour Blush DAZZLED - New Beauty
18.78.1,Title,Tarte Amazonian Clay 12-Hour Blush Achiote
18.79.1,Title,"Tarte 12 Hour Amazonian Clay Blush Delight, Captivating, Fantasy"
18.80.1,Title,Tarte Amazonian Clay 12-hour Blush In Kisses 035oz
18.81.1,Title,Amazonian clay 12-hour blush - Tarte Cosmetics
18.82.1,Title,"Blush, Blush Palettes & Cheek Stain - Tarte Cosmetics"
18.83.1,Title,tarte™ Amazonian Clay 12-Hour Blush Reviews 2022 - Influenster
18.84.1,Title,Tarte 5-Pc. Best Of Blush Amazonian Clay Cheek Set & Reviews - Makeup - Beauty - Macy's
18.85.1,Title,"This Tarte Blush Has 8,000 Rave Reviews—and It's on Sale Right Now | Glamour"
18.86.1,Title,Tarte Amazonian Clay 12-Hour Blush - Sephora
18.87.1,Title,Tarte Amazonian Clay 12 Hour Blush | Ulta Beauty
18.88.1,Title,Tarte Amazonian Clay 12-Hour Blush - PAAARTY - Full Size : Beauty & Personal Care - Amazon.com
18.1.2,Price,$29.00
18.2.2,Price,$35.00
18.3.2,Price,$30.00
18.4.2,Price,$14.00
18.5.2,Price,$25.00
18.6.2,Price,$25.00
18.7.2,Price,$24.95
18.8.2,Price,$15.99
18.9.2,Price,$35.00
18.10.2,Price,$35.00
18.11.2,Price,$26.00
18.12.2,Price,$18.00
18.13.2,Price,$19.00
18.14.2,Price,$27.00
18.15.2,Price,$45.88
18.16.2,Price,$49.35
18.17.2,Price,$6.00
18.18.2,Price,$22.00
18.19.2,Price,$10.00
18.20.2,Price,$19.98
18.21.2,Price,$44.99
18.22.2,Price,$11.99
18.23.2,Price,$20.00
18.24.2,Price,$29.00
18.25.2,Price,$12.00
18.26.2,Price,$10.00
18.27.2,Price,$19.00
18.28.2,Price,$29.00
18.29.2,Price,$19.00
18.30.2,Price,$19.00
18.31.2,Price,$29.00
18.32.2,Price,$40.99
18.33.2,Price,$19.99
18.34.2,Price,$17.91
18.35.2,Price,$85.00
18.36.2,Price,$47.50
18.37.2,Price,$15.49
18.38.2,Price,$27.00
18.39.2,Price,$42.98
18.40.2,Price,$21.95
18.41.2,Price,$20.00
18.42.2,Price,$28.00
18.43.2,Price,$29.99
18.44.2,Price,$26.00
18.45.2,Price,$15.65
18.46.2,Price,$16.00
18.47.2,Price,$16.15
18.48.2,Price,$12.50
18.49.2,Price,$24.99
18.50.2,Price,$12.75
18.51.2,Price,$13.00
18.52.2,Price,$7.95
18.53.2,Price,$8.00
18.54.2,Price,$28.00
18.55.2,Price,$9.00
18.56.2,Price,$23.50
18.57.2,Price,$129.99
18.58.2,Price,$8.00
18.59.2,Price,$20.00
18.60.2,Price,$98.00
18.61.2,Price,$9.00
18.62.2,Price,$14.00
18.63.2,Price,$14.48
18.64.2,Price,$15.00
18.65.2,Price,$33.00
18.66.2,Price,$25.20
18.67.2,Price,$28.05
18.68.2,Price,$15.00
18.69.2,Price,$11.99
18.70.2,Price,$24.00
18.71.2,Price,$8.00
18.72.2,Price,$46.43
18.73.2,Price,$11.95
18.74.2,Price,$32.00
18.75.2,Price,$12.00
18.76.2,Price,$24.99
18.77.2,Price,$18.00
18.78.2,Price,$17.40
18.79.2,Price,$9.98
18.80.2,Price,$9.95
18.81.2,Price,$29.00
18.82.2,Price,N/A
18.83.2,Price,N/A
18.84.2,Price,N/A
18.85.2,Price,N/A
18.86.2,Price,$15.00 to $29.00
18.87.2,Price,$29.00
18.88.2,Price,$30.09 (typically $36)
18.1.3,Rating,Rated 4.7 out of 5
18.2.3,Rating,Rated 4.6 out of 5
18.3.3,Rating,Rated 3.6 out of 5
18.4.3,Rating,Rated 4.6 out of 5
18.5.3,Rating,Rated 4.6 out of 5
18.6.3,Rating,Rated 4.3 out of 5
18.7.3,Rating,Rated 4.6 out of 5
18.8.3,Rating,Rated 4.5 out of 5
18.9.3,Rating,Rated 4.8 out of 5
18.10.3,Rating,Rated 3.9 out of 5
18.11.3,Rating,Rated 4.6 out of 5
18.12.3,Rating,Rated 4.5 out of 5
18.13.3,Rating,Rated 4.2 out of 5
18.14.3,Rating,Rated 4.7 out of 5
18.15.3,Rating,Rated 5.0 out of 5
18.16.3,Rating,Rated 4.6 out of 5
18.17.3,Rating,N/A
18.18.3,Rating,Rated 4.6 out of 5
18.19.3,Rating,Rated 4.7 out of 5
18.20.3,Rating,Rated 4.8 out of 5
18.21.3,Rating,Rated 4.8 out of 5
18.22.3,Rating,Rated 3.9 out of 5
18.23.3,Rating,Rated 4.4 out of 5
18.24.3,Rating,Rated 4.6 out of 5
18.25.3,Rating,N/A
18.26.3,Rating,Rated 4.7 out of 5
18.27.3,Rating,Rated 4.4 out of 5
18.28.3,Rating,N/A
18.29.3,Rating,Rated 4.7 out of 5
18.30.3,Rating,Rated 4.8 out of 5
18.31.3,Rating,Rated 4.7 out of 5
18.32.3,Rating,Rated 4.7 out of 5
18.33.3,Rating,N/A
18.34.3,Rating,Rated 5.0 out of 5
18.35.3,Rating,N/A
18.36.3,Rating,Rated 4.2 out of 5
18.37.3,Rating,N/A
18.38.3,Rating,N/A
18.39.3,Rating,Rated 5.0 out of 5
18.40.3,Rating,N/A
18.41.3,Rating,Rated 5.0 out of 5
18.42.3,Rating,Rated 3.7 out of 5
18.43.3,Rating,N/A
18.44.3,Rating,Rated 4.7 out of 5
18.45.3,Rating,Rated 4.0 out of 5
18.46.3,Rating,N/A
18.47.3,Rating,N/A
18.48.3,Rating,N/A
18.49.3,Rating,N/A
18.50.3,Rating,N/A
18.51.3,Rating,N/A
18.52.3,Rating,N/A
18.53.3,Rating,N/A
18.54.3,Rating,Rated 5.0 out of 5
18.55.3,Rating,N/A
18.56.3,Rating,Rated 5.0 out of 5
18.57.3,Rating,Rated 5.0 out of 5
18.58.3,Rating,N/A
18.59.3,Rating,N/A
18.60.3,Rating,Rated 5.0 out of 5
18.61.3,Rating,N/A
18.62.3,Rating,N/A
18.63.3,Rating,N/A
18.64.3,Rating,N/A
18.65.3,Rating,N/A
18.66.3,Rating,N/A
18.67.3,Rating,Rated 5.0 out of 5
18.68.3,Rating,N/A
18.69.3,Rating,N/A
18.70.3,Rating,N/A
18.71.3,Rating,N/A
18.72.3,Rating,N/A
18.73.3,Rating,N/A
18.74.3,Rating,N/A
18.75.3,Rating,N/A
18.76.3,Rating,N/A
18.77.3,Rating,N/A
18.78.3,Rating,N/A
18.79.3,Rating,N/A
18.80.3,Rating,N/A
18.81.3,Rating,Rated 5.0 out of 5
18.82.3,Rating,N/A
18.83.3,Rating,Rated 4.7 out of 5
18.84.3,Rating,N/A
18.85.3,Rating,N/A
18.86.3,Rating,Rated 4.6 out of 5
18.87.3,Rating,Rated 4.6 out of 5
18.88.3,Rating,Rated 4.8 out of 5
18.1.4,Rating Count,9k+
18.2.4,Rating Count,151
18.3.4,Rating Count,131
18.4.4,Rating Count,222
18.5.4,Rating Count,70
18.6.4,Rating Count,99
18.7.4,Rating Count,1k+
18.8.4,Rating Count,112
18.9.4,Rating Count,13
18.10.4,Rating Count,63
18.11.4,Rating Count,5
18.12.4,Rating Count,287
18.13.4,Rating Count,404
18.14.4,Rating Count,7
18.15.4,Rating Count,2
18.16.4,Rating Count,200
18.17.4,Rating Count,N/A
18.18.4,Rating Count,1k+
18.19.4,Rating Count,18
18.20.4,Rating Count,314
18.21.4,Rating Count,733
18.22.4,Rating Count,84
18.23.4,Rating Count,18
18.24.4,Rating Count,1k+
18.25.4,Rating Count,N/A
18.26.4,Rating Count,26
18.27.4,Rating Count,120
18.28.4,Rating Count,N/A
18.29.4,Rating Count,9k+
18.30.4,Rating Count,52
18.31.4,Rating Count,59
18.32.4,Rating Count,29
18.33.4,Rating Count,N/A
18.34.4,Rating Count,2
18.35.4,Rating Count,N/A
18.36.4,Rating Count,18
18.37.4,Rating Count,N/A
18.38.4,Rating Count,N/A
18.39.4,Rating Count,2
18.40.4,Rating Count,N/A
18.41.4,Rating Count,1
18.42.4,Rating Count,6
18.43.4,Rating Count,N/A
18.44.4,Rating Count,3
18.45.4,Rating Count,2
18.46.4,Rating Count,N/A
18.47.4,Rating Count,N/A
18.48.4,Rating Count,N/A
18.49.4,Rating Count,N/A
18.50.4,Rating Count,N/A
18.51.4,Rating Count,N/A
18.52.4,Rating Count,N/A
18.53.4,Rating Count,N/A
18.54.4,Rating Count,1
18.55.4,Rating Count,N/A
18.56.4,Rating Count,6
18.57.4,Rating Count,6
18.58.4,Rating Count,N/A
18.59.4,Rating Count,N/A
18.60.4,Rating Count,6
18.61.4,Rating Count,N/A
18.62.4,Rating Count,N/A
18.63.4,Rating Count,N/A
18.64.4,Rating Count,N/A
18.65.4,Rating Count,N/A
18.66.4,Rating Count,N/A
18.67.4,Rating Count,2
18.68.4,Rating Count,N/A
18.69.4,Rating Count,N/A
18.70.4,Rating Count,N/A
18.71.4,Rating Count,N/A
18.72.4,Rating Count,N/A
18.73.4,Rating Count,N/A
18.74.4,Rating Count,N/A
18.75.4,Rating Count,N/A
18.76.4,Rating Count,N/A
18.77.4,Rating Count,N/A
18.78.4,Rating Count,N/A
18.79.4,Rating Count,N/A
18.80.4,Rating Count,N/A
18.81.4,Rating Count,"5,051"
18.82.4,Rating Count,N/A
18.83.4,Rating Count,"32,639"
18.84.4,Rating Count,N/A
18.85.4,Rating Count,N/A
18.86.4,Rating Count,"6,136"
18.87.4,Rating Count,"1,498"
18.88.4,Rating Count,309
18.1.5,Links,"https://essiebutton.com/2014/01/31/review-swatches-tarte-amazonian-clay-12-hour-blush/#:~:text=The%20great%20thing%20about,of%20blends%20in%20together."
18.2.5,Links,"https://justheadoverheels.com/2021/12/10/review-swatches-tarte-best-of-blush-amazonian-clay-cheek-set-shades-fantasy-captivating-charmed-exposed-delight/#:~:text=The%20blushes%20are%20very,them%20very%20fool%20proof."
18.3.5,Links,"https://weheartthis.com/tarte-cheek-stain-swatches-review/#:~:text=While%20they%20say%20the,seconds%20and%20don%27t%20budge."
18.4.5,Links,"https://alwaysinhighheels.com/2021/03/03/tarte-sea-breezy-cream-blush/#:~:text=It%20is%20also%20a,with%20a%20natural%20finish."
18.5.5,Links,N/A
18.6.5,Links,N/A
18.7.5,Links,"https://www.makeup-your-mind.net/2019/03/tarte-tarteist-pro-glow-highlight-blush-review-swatches/#:~:text=The%20bronzer%20blended%20in,made%20me%20really%20happy."
18.8.5,Links,"https://www.musingsofamuse.com/2014/10/tarte-chic-cheek-amazonian-clay-blush-set-review-swatches.html#:~:text=I%20never%20had%20a,the%20wells%20of%20these."
18.9.5,Links,N/A
18.10.5,Links,N/A
18.11.5,Links,N/A
18.12.5,Links,https://www.musingsofamuse.com/2019/05/tarte-beach-cheeks-cream-blush-review-swatches.html
18.13.5,Links,N/A
18.14.5,Links,/search?q=tarte+Breezy+Blusher+Cream+Blush+Brush&hl=en&stick=H4sIAAAAAAAAAONgVuLVT9c3NMwtNC40MjTNfcRowS3w8sc9YSn9SWtOXmPU5OIKzsgvd80rySypFJLmYoOyBKX4uVB18uxi4g0oyk8pTS4JSi3LTC1fxKpWklhUkqrgVJSaWlWp4JRTWpyRWqTgXJSamAvhAaWAJACEEC1VhQAAAA&sa=X&ved=2ahUKEwig7J3o5v73AhWbhY4IHVlrCaIQ19UGegUIIBCZAQ
18.15.5,Links,/search?q=Tarte+Amazonian+Clay+12+Hour+Blush+'First+Class'+0ml+/+1.5+g+Mini&hl=en&stick=H4sIAAAAAAAAAONgVuLVT9c3NMwwyyk0KKmIf8RowS3w8sc9YSn9SWtOXmPU5OIKzsgvd80rySypFJLmYoOyBKX4uVB18uxi4g0oyk8pTS4JSi3LTC1fxOoYklhUkqrgmJtYlZ-XmZin4JyTWKlgaKTgkV9apOCUU1qcoaDulllUXAKSKS5WVzDIzVHQVzDUM1VIV_DNzMsEAPeOQeugAAAA&sa=X&ved=2ahUKEwig7J3o5v73AhWbhY4IHVlrCaIQ19UGegUIIBCkAQ
18.16.5,Links,https://hellogiggles.com/beauty/makeup/face/can-get-tartes-blush-book-half-original-price-act-fast/
18.17.5,Links,N/A
18.18.5,Links,N/A
18.19.5,Links,N/A
18.20.5,Links,N/A
18.21.5,Links,https://thefemininefiles.com/2017/10/11/tarte-blush-bliss-palette-review/
18.22.5,Links,N/A
18.23.5,Links,N/A
18.24.5,Links,N/A
18.25.5,Links,N/A
18.26.5,Links,N/A
18.27.5,Links,N/A
18.28.5,Links,N/A
18.29.5,Links,N/A
18.30.5,Links,N/A
18.31.5,Links,N/A
18.32.5,Links,https://www.temptalia.com/tarte-pin-girl-amazonian-clay-12-hour-blush-palette-review-photos-swatches/
18.33.5,Links,N/A
18.34.5,Links,N/A
18.35.5,Links,N/A
18.36.5,Links,N/A
18.37.5,Links,N/A
18.38.5,Links,N/A
18.39.5,Links,N/A
18.40.5,Links,N/A
18.41.5,Links,N/A
18.42.5,Links,N/A
18.43.5,Links,N/A
18.44.5,Links,N/A
18.45.5,Links,N/A
18.46.5,Links,N/A
18.47.5,Links,N/A
18.48.5,Links,N/A
18.49.5,Links,N/A
18.50.5,Links,N/A
18.51.5,Links,N/A
18.52.5,Links,N/A
18.53.5,Links,N/A
18.54.5,Links,N/A
18.55.5,Links,N/A
18.56.5,Links,N/A
18.57.5,Links,N/A
18.58.5,Links,N/A
18.59.5,Links,N/A
18.60.5,Links,N/A
18.61.5,Links,N/A
18.62.5,Links,N/A
18.63.5,Links,N/A
18.64.5,Links,N/A
18.65.5,Links,N/A
18.66.5,Links,N/A
18.67.5,Links,N/A
18.68.5,Links,N/A
18.69.5,Links,N/A
18.70.5,Links,N/A
18.71.5,Links,N/A
18.72.5,Links,N/A
18.73.5,Links,N/A
18.74.5,Links,N/A
18.75.5,Links,N/A
18.76.5,Links,N/A
18.77.5,Links,N/A
18.78.5,Links,N/A
18.79.5,Links,N/A
18.80.5,Links,N/A
18.81.5,Links,https://tartecosmetics.com/shop/amazonian-clay-12-hour-blush-236.html
18.82.5,Links,https://tartecosmetics.com/shop/makeup/cheeks/blush/
18.83.5,Links,https://www.influenster.com/reviews/tartetm-amazonian-clay-12-hour-blush
18.84.5,Links,https://www.macys.com/shop/product/tarte-5-pc.-best-of-blush-amazonian-clay-cheek-set?ID=12703632
18.85.5,Links,https://www.glamour.com/story/tarte-blush-dermstore-sale
18.86.5,Links,https://www.sephora.com/product/amazonian-clay-12-hour-blush-P278610
18.87.5,Links,https://www.ulta.com/p/amazonian-clay-12-hour-blush-xlsImpprod3330153
18.88.5,Links,https://www.amazon.com/Tarte-Amazonian-Clay-12-Hour-Blush/dp/B076BZ8GQ5
18.1.6,Category,Popular
18.2.6,Category,Popular
18.3.6,Category,Popular
18.4.6,Category,Popular
18.5.6,Category,Popular
18.6.6,Category,Popular
18.7.6,Category,Popular
18.8.6,Category,Popular
18.9.6,Category,Popular
18.10.6,Category,Popular
18.11.6,Category,Popular
18.12.6,Category,Popular
18.13.6,Category,Popular
18.14.6,Category,Popular
18.15.6,Category,Popular
18.16.6,Category,Popular
18.17.6,Category,Popular
18.18.6,Category,Popular
18.19.6,Category,Popular
18.20.6,Category,Popular
18.21.6,Category,Popular
18.22.6,Category,Popular
18.23.6,Category,Popular
18.24.6,Category,Popular
18.25.6,Category,Popular
18.26.6,Category,Popular
18.27.6,Category,Popular
18.28.6,Category,Popular
18.29.6,Category,Popular
18.30.6,Category,Popular
18.31.6,Category,Popular
18.32.6,Category,Popular
18.33.6,Category,Popular
18.34.6,Category,Popular
18.35.6,Category,Popular
18.36.6,Category,Popular
18.37.6,Category,Popular
18.38.6,Category,Popular
18.39.6,Category,Popular
18.40.6,Category,Popular
18.41.6,Category,Popular
18.42.6,Category,Popular
18.43.6,Category,Popular
18.44.6,Category,Popular
18.45.6,Category,Popular
18.46.6,Category,Popular
18.47.6,Category,Popular
18.48.6,Category,Popular
18.49.6,Category,Popular
18.50.6,Category,Popular
18.51.6,Category,Popular
18.52.6,Category,Popular
18.53.6,Category,Popular
18.54.6,Category,Popular
18.55.6,Category,Popular
18.56.6,Category,Popular
18.57.6,Category,Popular
18.58.6,Category,Popular
18.59.6,Category,Popular
18.60.6,Category,Popular
18.61.6,Category,Popular
18.62.6,Category,Popular
18.63.6,Category,Popular
18.64.6,Category,Popular
18.65.6,Category,Popular
18.66.6,Category,Popular
18.67.6,Category,Popular
18.68.6,Category,Popular
18.69.6,Category,Popular
18.70.6,Category,Popular
18.71.6,Category,Popular
18.72.6,Category,Popular
18.73.6,Category,Popular
18.74.6,Category,Popular
18.75.6,Category,Popular
18.76.6,Category,Popular
18.77.6,Category,Popular
18.78.6,Category,Popular
18.79.6,Category,Popular
18.80.6,Category,Popular
18.81.6,Category,Organic
18.82.6,Category,Organic
18.83.6,Category,Organic
18.84.6,Category,Organic
18.85.6,Category,Organic
18.86.6,Category,Organic
18.87.6,Category,Organic
18.88.6,Category,Organic
19.1.1,Title,tarte Shape Tape Contour Concealer
19.2.1,Title,Tarte Shape Tape Concealer
19.3.1,Title,Tarte Shape Tape Best-Sellers Set - Light Neutral
19.4.1,Title,Tarte Shape Tape Ultra Creamy Concealer
19.5.1,Title,tarte Creaseless Concealer
19.6.1,Title,Tarte Makeup Tarte Sea Hydrocealer Concealer
19.7.1,Title,tarte SEA Power Flex Full Coverage Vegan Concealer
19.8.1,Title,Tarte Travel Size Shape Tape Ultra Creamy Concealer
19.9.1,Title,tarte Amazonian Clay Waterproof 12-Hour Concealer
19.10.1,Title,Tarte Sugar Rush Skin Treat Concealer - Fair
19.11.1,Title,tarte big ego dab & go hair concealer
19.12.1,Title,Tarte Shape Tape Concealer - 53N Deep
19.13.1,Title,Tarte Travel Size Shape Tape Concealer - 27B Light-Medium Beige
19.14.1,Title,Tarte Travel Size Shape Tape Concealer - 34s Medium Sand
19.15.1,Title,Tarte Shape Tape Best-Sellers Set - Deep
19.16.1,Title,tarte Mini Maracuja Creaseless Undereye Concealer
19.17.1,Title,Tarte Shape Tape Ultra Creamy Concealer - 53N Deep
19.18.1,Title,Tarte Creaseless Undereye Concealer - 45S Tan-Deep Sand
19.19.1,Title,Tarte Travel Size Shape Tape Ultra Creamy Concealer - 47H Tan Deep Honey
19.20.1,Title,Tarte - Double Duty Beauty Shape Tape Contour Concealer - Fair Neutral
19.21.1,Title,Tarte - Shape Tape Concealer - 20B Light
19.22.1,Title,shape tape™ concealer - Tarte Cosmetics
19.23.1,Title,Face Concealer - Tarte Cosmetics
19.24.1,Title,Shape Tape Contour Concealer | Tarte Cosmetics | Ulta Beauty
19.25.1,Title,shape tape™ ultra creamy concealer value set - Tarte ...
19.26.1,Title,Every Tarte Concealer Is 50% Off For Its 2022 Half Birthday ...
19.27.1,Title,Tarte Cosmetics Shape Tape Contour Concealer - Reviews
19.28.1,Title,Tarte Shape Tape Concealer - 0.338 Fl Oz - Ulta Beauty
19.29.1,Title,Tarte Double Duty Shape Tape Facial Concealer Contour ...
19.30.1,Title,Shape Tape Concealer | Tarte Cosmetics | Sephora
19.1.2,Price,$30.00
19.2.2,Price,$30.00
19.3.2,Price,$29.00
19.4.2,Price,$30.00
19.5.2,Price,$27.00
19.6.2,Price,$25.00
19.7.2,Price,$12.00
19.8.2,Price,$12.00
19.9.2,Price,$25.00
19.10.2,Price,$25.00
19.11.2,Price,$24.00
19.12.2,Price,$30.00
19.13.2,Price,$12.00
19.14.2,Price,$12.00
19.15.2,Price,$29.00
19.16.2,Price,$12.00
19.17.2,Price,$30.00
19.18.2,Price,$27.00
19.19.2,Price,$12.00
19.20.2,Price,$24.90
19.21.2,Price,$30.00
19.22.2,Price,$30.00
19.23.2,Price,N/A
19.24.2,Price,$30.00
19.25.2,Price,N/A
19.26.2,Price,N/A
19.27.2,Price,N/A
19.28.2,Price,$30.00
19.29.2,Price,$27.92
19.30.2,Price,CA$39.00
19.1.3,Rating,Rated 4.7 out of 5
19.2.3,Rating,Rated 4.7 out of 5
19.3.3,Rating,Rated 4.5 out of 5
19.4.3,Rating,Rated 4.1 out of 5
19.5.3,Rating,Rated 3.8 out of 5
19.6.3,Rating,Rated 4.3 out of 5
19.7.3,Rating,Rated 3.8 out of 5
19.8.3,Rating,Rated 4.4 out of 5
19.9.3,Rating,Rated 4.2 out of 5
19.10.3,Rating,Rated 3.7 out of 5
19.11.3,Rating,Rated 3.6 out of 5
19.12.3,Rating,Rated 4.5 out of 5
19.13.3,Rating,Rated 4.2 out of 5
19.14.3,Rating,Rated 4.5 out of 5
19.15.3,Rating,Rated 4.4 out of 5
19.16.3,Rating,Rated 3.6 out of 5
19.17.3,Rating,Rated 4.0 out of 5
19.18.3,Rating,Rated 3.5 out of 5
19.19.3,Rating,Rated 4.2 out of 5
19.20.3,Rating,N/A
19.21.3,Rating,Rated 4.7 out of 5
19.22.3,Rating,Rated 5.0 out of 5
19.23.3,Rating,N/A
19.24.3,Rating,Rated 4.5 out of 5
19.25.3,Rating,N/A
19.26.3,Rating,N/A
19.27.3,Rating,Rated 4.0 out of 5
19.28.3,Rating,Rated 4.5 out of 5
19.29.3,Rating,Rated 4.6 out of 5
19.30.3,Rating,Rated 4.1 out of 5
19.1.4,Rating Count,9k+
19.2.4,Rating Count,9k+
19.3.4,Rating Count,139
19.4.4,Rating Count,730
19.5.4,Rating Count,7k+
19.6.4,Rating Count,759
19.7.4,Rating Count,154
19.8.4,Rating Count,314
19.9.4,Rating Count,4k+
19.10.4,Rating Count,18
19.11.4,Rating Count,80
19.12.4,Rating Count,9k+
19.13.4,Rating Count,723
19.14.4,Rating Count,2k+
19.15.4,Rating Count,26
19.16.4,Rating Count,994
19.17.4,Rating Count,502
19.18.4,Rating Count,572
19.19.4,Rating Count,91
19.20.4,Rating Count,N/A
19.21.4,Rating Count,9k+
19.22.4,Rating Count,"23,047"
19.23.4,Rating Count,N/A
19.24.4,Rating Count,"13,304"
19.25.4,Rating Count,N/A
19.26.4,Rating Count,N/A
19.27.4,Rating Count,353
19.28.4,Rating Count,"13,309"
19.29.4,Rating Count,577
19.30.4,Rating Count,160
19.1.5,Links,https://www.kryzuy.com/best-non-comedogenic-concealer/
19.2.5,Links,N/A
19.3.5,Links,N/A
19.4.5,Links,https://www.musingsofamuse.com/2021/03/tarte-shape-tape-ultra-creamy-concealer-review-swatches.html
19.5.5,Links,https://www.justinasgems.com/tarte-shape-tape-concealer-vs-creaseless-concealer/
19.6.5,Links,https://www.bustle.com/p/i-reviewed-tartes-new-hydrocealer-heres-what-i-thought-22872134
19.7.5,Links,"https://www.popsugar.com/beauty/tarte-sea-power-flex-concealer-review-48748920#:~:text=Both%20concealers%20deliver%20on,for%20hours%20on%20end."
19.8.5,Links,N/A
19.9.5,Links,https://www.stylecraze.com/articles/best-waterproof-concealers/
19.10.5,Links,N/A
19.11.5,Links,N/A
19.12.5,Links,N/A
19.13.5,Links,N/A
19.14.5,Links,N/A
19.15.5,Links,N/A
19.16.5,Links,N/A
19.17.5,Links,N/A
19.18.5,Links,N/A
19.19.5,Links,N/A
19.20.5,Links,/aclk?sa=L&ai=DChcSEwignvTs5v73AhUfH60GHQgdCxsYABACGgJwdg&sig=AOD64_0F8Eutleo5uoA_zZJ_IYnlWGsCIA&ctype=5&q=&ved=2ahUKEwi9t-ns5v73AhXAoI4IHe92BS8Qwg8oAHoECAEQCA&adurl=
19.21.5,Links,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwignvTs5v73AhUfH60GHQgdCxsYABADGgJwdg&ohost=www.google.com&cid=CAASJeRoYyZjOP1Yz-yA5ecVl4UaEOJZntIRPB53xsbM3IR7EGEV7cA&sig=AOD64_09dwszQb0brU4Wuh-NiVSxlY26Xg&ctype=46&q=&ved=2ahUKEwi9t-ns5v73AhXAoI4IHe92BS8QzzkoAHoECAEQDQ&adurl=
19.22.5,Links,https://tartecosmetics.com/shop/shape-tape-concealer-836.html
19.23.5,Links,https://tartecosmetics.com/shop/makeup/face/concealer/
19.24.5,Links,https://www.ulta.com/p/shape-tape-concealer-xlsImpprod14251035
19.25.5,Links,https://tartecosmetics.com/shop/shape-tape-ultra-creamy-concealer-value-set-2306.html
19.26.5,Links,https://www.bustle.com/style/tarte-concealer-half-birthday-sale-2022
19.27.5,Links,https://www.makeupalley.com/product/showreview.asp/ItemId=189422/Shape-Tape-Contour-Concealer/Tarte-Cosmetics/Concealers
19.28.5,Links,https://www.target.com/p/tarte-shape-tape-concealer-0-338-fl-oz-ulta-beauty/-/A-83515131
19.29.5,Links,https://www.amazon.com/Double-Beauty-Contour-Concealer-medium/dp/B01LT3YJA8
19.30.5,Links,https://www.sephora.com/ca/en/product/tarte-shape-tape-concealer-P471799
19.1.6,Category,Popular
19.2.6,Category,Popular
19.3.6,Category,Popular
19.4.6,Category,Popular
